sec,r.init,r.init was invoked (a)
3.120,0.424,StateMachine,after this.everyTime
3.120,0.359,StateMachine,run completed
3.120,0.306,Mainline,Ending state machine pass
3.121,0.295,Mainline,Begining state machine pass
3.121,0.373,StateMachine,before if(conditionsToCheck
3.122,0.449,StateMachine,before this.everyTime
3.122,0.381,StateMachine,after this.everyTime
3.122,0.336,StateMachine,run completed
3.123,0.283,Mainline,Ending state machine pass
3.123,0.332,Mainline,Begining state machine pass
3.123,0.364,StateMachine,before if(conditionsToCheck
3.124,0.501,StateMachine,before this.everyTime
3.124,0.389,StateMachine,after this.everyTime
3.125,0.370,StateMachine,run completed
3.125,0.383,Mainline,Ending state machine pass
3.125,0.375,Mainline,Begining state machine pass
3.126,0.460,StateMachine,before if(conditionsToCheck
3.126,0.473,StateMachine,before this.everyTime
3.127,0.386,StateMachine,after this.everyTime
3.127,0.386,StateMachine,run completed
3.127,0.329,Mainline,Ending state machine pass
3.128,0.282,Mainline,Begining state machine pass
3.128,0.306,StateMachine,before if(conditionsToCheck
3.128,0.478,StateMachine,before this.everyTime
3.129,0.445,StateMachine,after this.everyTime
3.129,0.387,StateMachine,run completed
3.130,0.349,Mainline,Ending state machine pass
3.130,0.378,Mainline,Begining state machine pass
3.130,0.404,StateMachine,before if(conditionsToCheck
3.131,0.527,StateMachine,before this.everyTime
3.131,0.452,StateMachine,after this.everyTime
3.132,0.362,StateMachine,run completed
3.132,0.387,Mainline,Ending state machine pass
3.132,0.368,Mainline,Begining state machine pass
3.133,0.415,StateMachine,before if(conditionsToCheck
3.133,0.458,StateMachine,before this.everyTime
3.134,0.379,StateMachine,after this.everyTime
3.134,0.354,StateMachine,run completed
3.134,0.322,Mainline,Ending state machine pass
3.135,0.297,Mainline,Begining state machine pass
3.135,0.340,StateMachine,before if(conditionsToCheck
3.135,0.432,StateMachine,before this.everyTime
3.136,0.471,StateMachine,after this.everyTime
3.136,0.376,StateMachine,run completed
3.137,0.351,Mainline,Ending state machine pass
3.137,0.330,Mainline,Begining state machine pass
3.137,0.363,StateMachine,before if(conditionsToCheck
3.138,0.432,StateMachine,before this.everyTime
3.138,0.320,StateMachine,after this.everyTime
3.138,0.288,StateMachine,run completed
3.139,0.268,Mainline,Ending state machine pass
3.139,0.320,Mainline,Begining state machine pass
3.139,0.329,StateMachine,before if(conditionsToCheck
3.140,0.370,StateMachine,before this.everyTime
3.140,0.324,StateMachine,after this.everyTime
3.140,0.368,StateMachine,run completed
3.141,0.563,Mainline,Ending state machine pass
3.143,1.805,Mainline,Begining state machine pass
3.143,0.686,StateMachine,before if(conditionsToCheck
3.144,0.766,StateMachine,before this.everyTime
3.145,0.877,StateMachine,after this.everyTime
3.146,0.825,StateMachine,run completed
3.147,1.115,Mainline,Ending state machine pass
3.148,0.790,Mainline,Begining state machine pass
3.149,1.109,StateMachine,before if(conditionsToCheck
3.150,0.750,StateMachine,before this.everyTime
3.150,0.457,StateMachine,after this.everyTime
3.151,0.833,StateMachine,run completed
3.151,0.422,Mainline,Ending state machine pass
3.152,0.899,Mainline,Begining state machine pass
3.153,0.362,StateMachine,before if(conditionsToCheck
3.153,0.766,StateMachine,before this.everyTime
3.154,0.444,StateMachine,after this.everyTime
3.154,0.599,StateMachine,run completed
3.155,0.429,Mainline,Ending state machine pass
3.156,0.874,Mainline,Begining state machine pass
3.156,0.554,StateMachine,before if(conditionsToCheck
3.157,0.786,StateMachine,before this.everyTime
3.158,0.957,StateMachine,after this.everyTime
3.159,0.651,StateMachine,run completed
3.159,0.480,Mainline,Ending state machine pass
3.160,0.796,Mainline,Begining state machine pass
3.160,0.374,StateMachine,before if(conditionsToCheck
3.161,0.694,StateMachine,before this.everyTime
3.162,1.360,StateMachine,after this.everyTime
3.164,1.343,StateMachine,run completed
3.164,0.579,Mainline,Ending state machine pass
3.165,1.051,Mainline,Begining state machine pass
3.166,0.760,StateMachine,before if(conditionsToCheck
3.167,1.129,StateMachine,before this.everyTime
3.168,0.722,StateMachine,after this.everyTime
3.170,1.609,StateMachine,run completed
3.170,0.695,Mainline,Ending state machine pass
3.171,1.072,Mainline,Begining state machine pass
3.172,0.673,StateMachine,before if(conditionsToCheck
3.173,0.990,StateMachine,before this.everyTime
3.174,1.214,StateMachine,after this.everyTime
3.175,0.700,StateMachine,run completed
3.175,0.541,Mainline,Ending state machine pass
3.177,1.056,Mainline,Begining state machine pass
3.177,0.603,StateMachine,before if(conditionsToCheck
3.178,1.362,StateMachine,before this.everyTime
3.179,0.979,StateMachine,after this.everyTime
3.180,0.914,StateMachine,run completed
3.181,0.531,Mainline,Ending state machine pass
3.182,0.710,Mainline,Begining state machine pass
3.182,0.568,StateMachine,before if(conditionsToCheck
3.183,0.869,StateMachine,before this.everyTime
3.184,0.536,StateMachine,after this.everyTime
3.184,0.780,StateMachine,run completed
3.185,1.087,Mainline,Ending state machine pass
3.186,0.781,Mainline,Begining state machine pass
3.187,0.675,StateMachine,before if(conditionsToCheck
3.188,0.911,StateMachine,before this.everyTime
3.188,0.628,StateMachine,after this.everyTime
3.189,0.936,StateMachine,run completed
3.191,1.196,Mainline,Ending state machine pass
3.192,1.051,Mainline,Begining state machine pass
3.193,1.312,StateMachine,before if(conditionsToCheck
3.194,1.361,StateMachine,before this.everyTime
3.195,0.756,StateMachine,after this.everyTime
3.197,1.930,StateMachine,run completed
3.198,0.814,Mainline,Ending state machine pass
3.198,0.611,Mainline,Begining state machine pass
3.199,0.658,StateMachine,before if(conditionsToCheck
3.200,1.076,StateMachine,before this.everyTime
3.202,1.445,StateMachine,after this.everyTime
3.204,2.217,StateMachine,run completed
3.205,1.484,Mainline,Ending state machine pass
3.206,1.069,Mainline,Begining state machine pass
3.208,1.487,StateMachine,before if(conditionsToCheck
3.210,1.966,StateMachine,before this.everyTime
3.211,0.721,StateMachine,after this.everyTime
3.211,0.848,StateMachine,run completed
3.212,0.493,Mainline,Ending state machine pass
3.242,30.363,Mainline,Begining state machine pass
3.244,1.518,StateMachine,before if(conditionsToCheck
3.245,0.760,StateMachine,before this.everyTime
3.245,0.493,StateMachine,after this.everyTime
3.246,0.640,StateMachine,run completed
3.246,0.518,Mainline,Ending state machine pass
3.247,0.869,Mainline,Begining state machine pass
3.248,1.091,StateMachine,before if(conditionsToCheck
3.249,0.592,StateMachine,before this.everyTime
3.249,0.741,StateMachine,after this.everyTime
3.250,0.440,StateMachine,run completed
3.250,0.578,Mainline,Ending state machine pass
3.251,0.486,Mainline,Begining state machine pass
3.252,0.636,StateMachine,before if(conditionsToCheck
3.252,0.563,StateMachine,before this.everyTime
3.253,0.697,StateMachine,after this.everyTime
3.253,0.417,StateMachine,run completed
3.254,0.542,Mainline,Ending state machine pass
3.254,0.439,Mainline,Begining state machine pass
3.255,0.662,StateMachine,before if(conditionsToCheck
3.255,0.487,StateMachine,before this.everyTime
3.256,0.867,StateMachine,after this.everyTime
3.257,0.398,StateMachine,run completed
3.257,0.496,Mainline,Ending state machine pass
3.258,0.380,Mainline,Begining state machine pass
3.258,0.677,StateMachine,before if(conditionsToCheck
3.259,0.449,StateMachine,before this.everyTime
3.259,0.584,StateMachine,after this.everyTime
3.260,0.417,StateMachine,run completed
3.260,0.774,Mainline,Ending state machine pass
3.261,0.412,Mainline,Begining state machine pass
3.261,0.505,StateMachine,before if(conditionsToCheck
3.262,0.469,StateMachine,before this.everyTime
3.262,0.545,StateMachine,after this.everyTime
3.263,0.434,StateMachine,run completed
3.263,0.528,Mainline,Ending state machine pass
3.264,0.401,Mainline,Begining state machine pass
3.264,0.744,StateMachine,before if(conditionsToCheck
3.265,0.562,StateMachine,before this.everyTime
3.266,0.622,StateMachine,after this.everyTime
3.266,0.482,StateMachine,run completed
3.267,0.658,Mainline,Ending state machine pass
3.267,0.444,Mainline,Begining state machine pass
3.268,0.704,StateMachine,before if(conditionsToCheck
3.269,0.540,StateMachine,before this.everyTime
3.269,0.727,StateMachine,after this.everyTime
3.270,0.439,StateMachine,run completed
3.270,0.670,Mainline,Ending state machine pass
3.271,0.405,Mainline,Begining state machine pass
3.271,0.697,StateMachine,before if(conditionsToCheck
3.272,0.541,StateMachine,before this.everyTime
3.273,0.668,StateMachine,after this.everyTime
3.273,0.436,StateMachine,run completed
3.274,0.676,Mainline,Ending state machine pass
3.274,0.430,Mainline,Begining state machine pass
3.275,0.652,StateMachine,before if(conditionsToCheck
3.275,0.462,StateMachine,before this.everyTime
3.276,0.754,StateMachine,after this.everyTime
3.277,0.478,StateMachine,run completed
3.277,0.528,Mainline,Ending state machine pass
3.278,0.554,Mainline,Begining state machine pass
3.278,0.443,StateMachine,before if(conditionsToCheck
3.279,0.499,StateMachine,before this.everyTime
3.279,0.382,StateMachine,after this.everyTime
3.279,0.350,StateMachine,run completed
3.280,0.345,Mainline,Ending state machine pass
3.280,0.344,Mainline,Begining state machine pass
3.280,0.308,StateMachine,before if(conditionsToCheck
3.281,0.363,StateMachine,before this.everyTime
3.281,0.334,StateMachine,after this.everyTime
3.281,0.353,StateMachine,run completed
3.282,0.371,Mainline,Ending state machine pass
3.282,0.396,Mainline,Begining state machine pass
3.283,0.387,StateMachine,before if(conditionsToCheck
3.283,0.454,StateMachine,before this.everyTime
3.283,0.348,StateMachine,after this.everyTime
3.284,0.327,StateMachine,run completed
3.284,0.338,Mainline,Ending state machine pass
3.284,0.329,Mainline,Begining state machine pass
3.285,0.313,StateMachine,before if(conditionsToCheck
3.285,0.436,StateMachine,before this.everyTime
3.285,0.356,StateMachine,after this.everyTime
3.286,0.484,StateMachine,run completed
3.286,0.376,Mainline,Ending state machine pass
3.287,0.379,Mainline,Begining state machine pass
3.287,0.406,StateMachine,before if(conditionsToCheck
3.288,0.524,StateMachine,before this.everyTime
3.288,0.472,StateMachine,after this.everyTime
3.288,0.401,StateMachine,run completed
3.289,0.389,Mainline,Ending state machine pass
3.289,0.378,Mainline,Begining state machine pass
3.290,0.410,StateMachine,before if(conditionsToCheck
3.290,0.494,StateMachine,before this.everyTime
3.291,0.405,StateMachine,after this.everyTime
3.291,0.375,StateMachine,run completed
3.291,0.372,Mainline,Ending state machine pass
3.292,0.366,Mainline,Begining state machine pass
3.292,0.409,StateMachine,before if(conditionsToCheck
3.292,0.432,StateMachine,before this.everyTime
3.293,0.386,StateMachine,after this.everyTime
3.293,0.442,StateMachine,run completed
3.294,0.395,Mainline,Ending state machine pass
3.294,0.388,Mainline,Begining state machine pass
3.294,0.354,StateMachine,before if(conditionsToCheck
3.295,0.467,StateMachine,before this.everyTime
3.295,0.369,StateMachine,after this.everyTime
3.296,0.500,StateMachine,run completed
3.296,0.438,Mainline,Ending state machine pass
3.297,0.383,Mainline,Begining state machine pass
3.297,0.402,StateMachine,before if(conditionsToCheck
3.297,0.460,StateMachine,before this.everyTime
3.298,0.402,StateMachine,after this.everyTime
3.298,0.415,StateMachine,run completed
3.299,0.347,Mainline,Ending state machine pass
3.299,0.325,Mainline,Begining state machine pass
3.299,0.367,StateMachine,before if(conditionsToCheck
3.300,0.502,StateMachine,before this.everyTime
3.300,0.347,StateMachine,after this.everyTime
3.300,0.297,StateMachine,run completed
3.301,0.322,Mainline,Ending state machine pass
3.301,0.360,Mainline,Begining state machine pass
3.302,0.408,StateMachine,before if(conditionsToCheck
3.302,0.510,StateMachine,before this.everyTime
3.302,0.329,StateMachine,after this.everyTime
3.303,0.537,StateMachine,run completed
3.303,0.425,Mainline,Ending state machine pass
3.304,0.398,Mainline,Begining state machine pass
3.304,0.387,StateMachine,before if(conditionsToCheck
3.305,0.422,StateMachine,before this.everyTime
3.305,0.374,StateMachine,after this.everyTime
3.305,0.384,StateMachine,run completed
3.306,0.444,Mainline,Ending state machine pass
3.306,0.346,Mainline,Begining state machine pass
3.306,0.321,StateMachine,before if(conditionsToCheck
3.307,0.427,StateMachine,before this.everyTime
3.307,0.393,StateMachine,after this.everyTime
3.308,0.379,StateMachine,run completed
3.308,0.338,Mainline,Ending state machine pass
3.308,0.310,Mainline,Begining state machine pass
3.309,0.311,StateMachine,before if(conditionsToCheck
3.309,0.462,StateMachine,before this.everyTime
3.309,0.411,StateMachine,after this.everyTime
3.310,0.427,StateMachine,run completed
3.310,0.338,Mainline,Ending state machine pass
3.311,0.331,Mainline,Begining state machine pass
3.311,0.344,StateMachine,before if(conditionsToCheck
3.311,0.513,StateMachine,before this.everyTime
3.312,0.391,StateMachine,after this.everyTime
3.312,0.346,StateMachine,run completed
3.312,0.311,Mainline,Ending state machine pass
3.313,0.328,Mainline,Begining state machine pass
3.313,0.374,StateMachine,before if(conditionsToCheck
3.314,0.445,StateMachine,before this.everyTime
3.314,0.349,StateMachine,after this.everyTime
3.314,0.351,StateMachine,run completed
3.315,0.351,Mainline,Ending state machine pass
3.315,0.398,Mainline,Begining state machine pass
3.315,0.397,StateMachine,before if(conditionsToCheck
3.316,0.590,StateMachine,before this.everyTime
3.316,0.348,StateMachine,after this.everyTime
3.317,0.317,StateMachine,run completed
3.317,0.345,Mainline,Ending state machine pass
3.317,0.372,Mainline,Begining state machine pass
3.318,0.410,StateMachine,before if(conditionsToCheck
3.318,0.420,StateMachine,before this.everyTime
3.319,0.298,StateMachine,after this.everyTime
3.319,0.302,StateMachine,run completed
3.319,0.355,Mainline,Ending state machine pass
3.320,0.394,Mainline,Begining state machine pass
3.320,0.414,StateMachine,before if(conditionsToCheck
3.320,0.459,StateMachine,before this.everyTime
3.321,0.404,StateMachine,after this.everyTime
3.321,0.374,StateMachine,run completed
3.322,0.342,Mainline,Ending state machine pass
3.322,0.323,Mainline,Begining state machine pass
3.322,0.297,StateMachine,before if(conditionsToCheck
3.323,0.364,StateMachine,before this.everyTime
3.323,0.351,StateMachine,after this.everyTime
3.323,0.360,StateMachine,run completed
3.324,0.388,Mainline,Ending state machine pass
3.324,0.372,Mainline,Begining state machine pass
3.324,0.342,StateMachine,before if(conditionsToCheck
3.325,0.449,StateMachine,before this.everyTime
3.325,0.370,StateMachine,after this.everyTime
3.326,0.463,StateMachine,run completed
3.326,0.369,Mainline,Ending state machine pass
3.326,0.328,Mainline,Begining state machine pass
3.327,0.369,StateMachine,before if(conditionsToCheck
3.327,0.507,StateMachine,before this.everyTime
3.328,0.408,StateMachine,after this.everyTime
3.328,0.383,StateMachine,run completed
3.328,0.340,Mainline,Ending state machine pass
3.329,0.318,Mainline,Begining state machine pass
3.329,0.388,StateMachine,before if(conditionsToCheck
3.330,0.446,StateMachine,before this.everyTime
3.330,0.423,StateMachine,after this.everyTime
3.330,0.395,StateMachine,run completed
3.331,0.370,Mainline,Ending state machine pass
3.331,0.414,Mainline,Begining state machine pass
3.332,0.405,StateMachine,before if(conditionsToCheck
3.332,0.528,StateMachine,before this.everyTime
3.332,0.399,StateMachine,after this.everyTime
3.333,0.368,StateMachine,run completed
3.333,0.370,Mainline,Ending state machine pass
3.334,0.352,Mainline,Begining state machine pass
3.334,0.376,StateMachine,before if(conditionsToCheck
3.334,0.455,StateMachine,before this.everyTime
3.335,0.367,StateMachine,after this.everyTime
3.335,0.399,StateMachine,run completed
3.336,0.417,Mainline,Ending state machine pass
3.336,0.446,Mainline,Begining state machine pass
3.336,0.393,StateMachine,before if(conditionsToCheck
3.337,0.771,StateMachine,before this.everyTime
3.338,0.422,StateMachine,after this.everyTime
3.338,0.392,StateMachine,run completed
3.338,0.368,Mainline,Ending state machine pass
3.339,0.344,Mainline,Begining state machine pass
3.339,0.406,StateMachine,before if(conditionsToCheck
3.340,0.586,StateMachine,before this.everyTime
3.340,0.449,StateMachine,after this.everyTime
3.340,0.335,StateMachine,run completed
3.341,0.345,Mainline,Ending state machine pass
3.341,0.383,Mainline,Begining state machine pass
3.342,0.465,StateMachine,before if(conditionsToCheck
3.342,0.554,StateMachine,before this.everyTime
3.343,0.436,StateMachine,after this.everyTime
3.343,0.436,StateMachine,run completed
3.343,0.373,Mainline,Ending state machine pass
3.344,0.373,Mainline,Begining state machine pass
3.344,0.388,StateMachine,before if(conditionsToCheck
3.345,0.485,StateMachine,before this.everyTime
3.345,0.460,StateMachine,after this.everyTime
3.346,0.487,StateMachine,run completed
3.347,1.251,Mainline,Ending state machine pass
3.348,0.588,Mainline,Begining state machine pass
3.348,0.980,StateMachine,before if(conditionsToCheck
3.350,1.074,StateMachine,before this.everyTime
3.351,1.141,StateMachine,after this.everyTime
3.351,0.727,StateMachine,run completed
3.352,1.010,Mainline,Ending state machine pass
3.355,2.181,Mainline,Begining state machine pass
3.356,1.054,StateMachine,before if(conditionsToCheck
3.356,0.606,StateMachine,before this.everyTime
3.357,0.426,StateMachine,after this.everyTime
3.357,0.404,StateMachine,run completed
3.357,0.384,Mainline,Ending state machine pass
3.358,0.399,Mainline,Begining state machine pass
3.358,0.433,StateMachine,before if(conditionsToCheck
3.359,0.466,StateMachine,before this.everyTime
3.359,0.488,StateMachine,after this.everyTime
3.360,0.361,StateMachine,run completed
3.360,0.423,Mainline,Ending state machine pass
3.360,0.329,Mainline,Begining state machine pass
3.361,0.331,StateMachine,before if(conditionsToCheck
3.361,0.465,StateMachine,before this.everyTime
3.362,0.348,StateMachine,after this.everyTime
3.362,0.437,StateMachine,run completed
3.362,0.361,Mainline,Ending state machine pass
3.363,0.333,Mainline,Begining state machine pass
3.363,0.375,StateMachine,before if(conditionsToCheck
3.365,2.111,StateMachine,before this.everyTime
3.366,0.610,StateMachine,after this.everyTime
3.366,0.488,StateMachine,run completed
3.367,0.376,Mainline,Ending state machine pass
3.367,0.401,Mainline,Begining state machine pass
3.367,0.361,StateMachine,before if(conditionsToCheck
3.368,0.456,StateMachine,before this.everyTime
3.368,0.384,StateMachine,after this.everyTime
3.369,0.333,StateMachine,run completed
3.369,0.356,Mainline,Ending state machine pass
3.369,0.397,Mainline,Begining state machine pass
3.370,0.426,StateMachine,before if(conditionsToCheck
3.370,0.513,StateMachine,before this.everyTime
3.371,0.374,StateMachine,after this.everyTime
3.371,0.343,StateMachine,run completed
3.371,0.336,Mainline,Ending state machine pass
3.372,0.319,Mainline,Begining state machine pass
3.372,0.395,StateMachine,before if(conditionsToCheck
3.372,0.451,StateMachine,before this.everyTime
3.373,0.369,StateMachine,after this.everyTime
3.373,0.354,StateMachine,run completed
3.374,0.419,Mainline,Ending state machine pass
3.374,0.384,Mainline,Begining state machine pass
3.374,0.416,StateMachine,before if(conditionsToCheck
3.375,0.531,StateMachine,before this.everyTime
3.375,0.410,StateMachine,after this.everyTime
3.376,0.505,StateMachine,run completed
3.376,0.441,Mainline,Ending state machine pass
3.377,0.364,Mainline,Begining state machine pass
3.377,0.380,StateMachine,before if(conditionsToCheck
3.378,0.488,StateMachine,before this.everyTime
3.378,0.442,StateMachine,after this.everyTime
3.378,0.431,StateMachine,run completed
3.379,0.399,Mainline,Ending state machine pass
3.379,0.479,Mainline,Begining state machine pass
3.380,0.900,StateMachine,before if(conditionsToCheck
3.381,0.585,StateMachine,before this.everyTime
3.381,0.566,StateMachine,after this.everyTime
3.382,0.442,StateMachine,run completed
3.382,0.495,Mainline,Ending state machine pass
3.383,0.558,Mainline,Begining state machine pass
3.383,0.445,StateMachine,before if(conditionsToCheck
3.384,0.587,StateMachine,before this.everyTime
3.384,0.439,StateMachine,after this.everyTime
3.385,0.389,StateMachine,run completed
3.385,0.395,Mainline,Ending state machine pass
3.386,0.459,Mainline,Begining state machine pass
3.386,0.524,StateMachine,before if(conditionsToCheck
3.387,0.496,StateMachine,before this.everyTime
3.387,0.446,StateMachine,after this.everyTime
3.387,0.374,StateMachine,run completed
3.388,0.341,Mainline,Ending state machine pass
3.388,0.376,Mainline,Begining state machine pass
3.389,0.411,StateMachine,before if(conditionsToCheck
3.389,0.530,StateMachine,before this.everyTime
3.389,0.396,StateMachine,after this.everyTime
3.390,0.389,StateMachine,run completed
3.391,0.865,Mainline,Ending state machine pass
3.391,0.514,Mainline,Begining state machine pass
3.392,0.428,StateMachine,before if(conditionsToCheck
3.392,0.531,StateMachine,before this.everyTime
3.393,0.412,StateMachine,after this.everyTime
3.393,0.413,StateMachine,run completed
3.393,0.370,Mainline,Ending state machine pass
3.394,0.483,Mainline,Begining state machine pass
3.394,0.397,StateMachine,before if(conditionsToCheck
3.395,0.434,StateMachine,before this.everyTime
3.395,0.422,StateMachine,after this.everyTime
3.396,0.892,StateMachine,run completed
3.397,0.673,Mainline,Ending state machine pass
3.397,0.828,Mainline,Begining state machine pass
3.398,0.692,StateMachine,before if(conditionsToCheck
3.399,0.465,StateMachine,before this.everyTime
3.399,0.743,StateMachine,after this.everyTime
3.400,0.515,StateMachine,run completed
3.400,0.393,Mainline,Ending state machine pass
3.401,0.313,Mainline,Begining state machine pass
3.401,0.366,StateMachine,before if(conditionsToCheck
3.403,2.062,StateMachine,before this.everyTime
3.404,0.465,StateMachine,after this.everyTime
3.404,0.528,StateMachine,run completed
3.404,0.411,Mainline,Ending state machine pass
3.405,0.498,Mainline,Begining state machine pass
3.406,0.819,StateMachine,before if(conditionsToCheck
3.406,0.552,StateMachine,before this.everyTime
3.407,0.869,StateMachine,after this.everyTime
3.408,0.469,StateMachine,run completed
3.408,0.538,Mainline,Ending state machine pass
3.409,0.325,Mainline,Begining state machine pass
3.409,0.359,StateMachine,before if(conditionsToCheck
3.409,0.476,StateMachine,before this.everyTime
3.410,0.395,StateMachine,after this.everyTime
3.410,0.422,StateMachine,run completed
3.411,0.418,Mainline,Ending state machine pass
3.411,0.435,Mainline,Begining state machine pass
3.411,0.476,StateMachine,before if(conditionsToCheck
3.413,1.623,StateMachine,before this.everyTime
3.414,0.559,StateMachine,after this.everyTime
3.414,0.559,StateMachine,run completed
3.415,0.402,Mainline,Ending state machine pass
3.415,0.376,Mainline,Begining state machine pass
3.415,0.351,StateMachine,before if(conditionsToCheck
3.416,0.615,StateMachine,before this.everyTime
3.416,0.437,StateMachine,after this.everyTime
3.417,0.330,StateMachine,run completed
3.419,1.786,Mainline,Ending state machine pass
3.419,0.917,robot,setMotorPower was called - power: 0.00
3.421,1.144,robot,pushButton was invoked
3.422,1.708,autonomous,Done with opmode, exited based on OpmodeIsActive false
