sec,r.init,r.init was invoked (a)
1.281,0.818,Mainline,Ending state machine pass
1.281,0.532,Mainline,Begining state machine pass
1.282,0.856,StateMachine,before if(conditionsToCheck
1.282,0.577,StateMachine,before this.everyTime
1.283,0.783,StateMachine,after this.everyTime
1.284,0.360,StateMachine,run completed
1.284,0.750,Mainline,Ending state machine pass
1.285,0.482,Mainline,Begining state machine pass
1.286,0.694,StateMachine,before if(conditionsToCheck
1.286,0.636,StateMachine,before this.everyTime
1.287,1.042,StateMachine,after this.everyTime
1.288,0.391,StateMachine,run completed
1.288,0.555,Mainline,Ending state machine pass
1.289,0.440,Mainline,Begining state machine pass
1.289,0.693,StateMachine,before if(conditionsToCheck
1.290,0.768,StateMachine,before this.everyTime
1.291,0.856,StateMachine,after this.everyTime
1.291,0.504,StateMachine,run completed
1.292,0.702,Mainline,Ending state machine pass
1.293,0.442,Mainline,Begining state machine pass
1.293,0.844,StateMachine,before if(conditionsToCheck
1.294,0.544,StateMachine,before this.everyTime
1.295,0.688,StateMachine,after this.everyTime
1.295,0.439,StateMachine,run completed
1.296,0.564,Mainline,Ending state machine pass
1.296,0.414,Mainline,Begining state machine pass
1.297,0.635,StateMachine,before if(conditionsToCheck
1.297,0.612,StateMachine,before this.everyTime
1.298,0.692,StateMachine,after this.everyTime
1.298,0.408,StateMachine,run completed
1.299,0.860,Mainline,Ending state machine pass
1.300,0.545,Mainline,Begining state machine pass
1.301,0.728,StateMachine,before if(conditionsToCheck
1.301,0.648,StateMachine,before this.everyTime
1.302,0.677,StateMachine,after this.everyTime
1.302,0.396,StateMachine,run completed
1.303,0.870,Mainline,Ending state machine pass
1.304,0.432,Mainline,Begining state machine pass
1.304,0.788,StateMachine,before if(conditionsToCheck
1.305,0.929,StateMachine,before this.everyTime
1.306,0.595,StateMachine,after this.everyTime
1.306,0.451,StateMachine,run completed
1.307,0.498,Mainline,Ending state machine pass
1.307,0.448,Mainline,Begining state machine pass
1.308,0.733,StateMachine,before if(conditionsToCheck
1.309,0.937,StateMachine,before this.everyTime
1.310,0.738,StateMachine,after this.everyTime
1.310,0.560,StateMachine,run completed
1.311,0.746,Mainline,Ending state machine pass
1.312,0.705,Mainline,Begining state machine pass
1.312,0.640,StateMachine,before if(conditionsToCheck
1.313,0.556,StateMachine,before this.everyTime
1.313,0.547,StateMachine,after this.everyTime
1.314,0.416,StateMachine,run completed
1.314,0.555,Mainline,Ending state machine pass
1.315,0.671,Mainline,Begining state machine pass
1.316,0.601,StateMachine,before if(conditionsToCheck
1.316,0.576,StateMachine,before this.everyTime
1.317,0.548,StateMachine,after this.everyTime
1.317,0.490,StateMachine,run completed
1.318,0.675,Mainline,Ending state machine pass
1.318,0.459,Mainline,Begining state machine pass
1.320,1.489,StateMachine,before if(conditionsToCheck
1.322,1.806,StateMachine,before this.everyTime
1.323,0.836,StateMachine,after this.everyTime
1.324,0.958,StateMachine,run completed
1.324,0.803,Mainline,Ending state machine pass
1.325,0.885,Mainline,Begining state machine pass
1.326,0.977,StateMachine,before if(conditionsToCheck
1.327,0.638,StateMachine,before this.everyTime
1.328,0.864,StateMachine,after this.everyTime
1.328,0.541,StateMachine,run completed
1.329,0.797,Mainline,Ending state machine pass
1.330,0.497,Mainline,Begining state machine pass
1.331,1.296,StateMachine,before if(conditionsToCheck
1.333,1.787,StateMachine,before this.everyTime
1.334,1.736,StateMachine,after this.everyTime
1.337,2.842,StateMachine,run completed
1.341,3.321,Mainline,Ending state machine pass
1.345,4.014,Mainline,Begining state machine pass
1.350,5.918,StateMachine,before if(conditionsToCheck
1.352,1.195,StateMachine,before this.everyTime
1.355,3.641,StateMachine,after this.everyTime
1.359,3.804,StateMachine,run completed
1.360,0.799,Mainline,Ending state machine pass
1.361,0.904,Mainline,Begining state machine pass
1.362,1.027,StateMachine,before if(conditionsToCheck
1.363,0.766,StateMachine,before this.everyTime
1.363,0.732,StateMachine,after this.everyTime
1.364,0.783,StateMachine,run completed
1.365,1.179,Mainline,Ending state machine pass
1.366,0.710,Mainline,Begining state machine pass
1.367,1.276,StateMachine,before if(conditionsToCheck
1.368,0.810,StateMachine,before this.everyTime
1.369,0.593,StateMachine,after this.everyTime
1.369,0.518,StateMachine,run completed
1.370,0.923,Mainline,Ending state machine pass
1.371,1.388,Mainline,Begining state machine pass
1.372,0.815,StateMachine,before if(conditionsToCheck
1.373,0.653,StateMachine,before this.everyTime
1.374,0.626,StateMachine,after this.everyTime
1.374,0.680,StateMachine,run completed
1.375,0.568,Mainline,Ending state machine pass
1.376,1.058,Mainline,Begining state machine pass
1.376,0.509,StateMachine,before if(conditionsToCheck
1.378,1.175,StateMachine,before this.everyTime
1.378,0.669,StateMachine,after this.everyTime
1.379,0.732,StateMachine,run completed
1.380,0.804,Mainline,Ending state machine pass
1.380,0.710,Mainline,Begining state machine pass
1.409,28.229,StateMachine,before if(conditionsToCheck
1.410,1.400,StateMachine,before this.everyTime
1.411,0.728,StateMachine,after this.everyTime
1.411,0.520,StateMachine,run completed
1.412,1.016,Mainline,Ending state machine pass
1.413,0.526,Mainline,Begining state machine pass
1.414,0.635,StateMachine,before if(conditionsToCheck
1.414,0.848,StateMachine,before this.everyTime
1.415,0.496,StateMachine,after this.everyTime
1.416,0.723,StateMachine,run completed
1.416,0.491,Mainline,Ending state machine pass
1.417,0.583,Mainline,Begining state machine pass
1.417,0.442,StateMachine,before if(conditionsToCheck
1.418,0.680,StateMachine,before this.everyTime
1.419,1.137,StateMachine,after this.everyTime
1.420,1.327,StateMachine,run completed
1.421,1.216,Mainline,Ending state machine pass
1.422,0.851,Mainline,Begining state machine pass
1.424,1.233,StateMachine,before if(conditionsToCheck
1.424,0.731,StateMachine,before this.everyTime
1.425,1.106,StateMachine,after this.everyTime
1.426,1.036,StateMachine,run completed
1.427,0.786,Mainline,Ending state machine pass
1.428,0.932,Mainline,Begining state machine pass
1.429,0.576,StateMachine,before if(conditionsToCheck
1.429,0.631,StateMachine,before this.everyTime
1.430,0.861,StateMachine,after this.everyTime
1.431,0.853,StateMachine,run completed
1.432,0.599,Mainline,Ending state machine pass
1.432,0.625,Mainline,Begining state machine pass
1.433,0.855,StateMachine,before if(conditionsToCheck
1.434,0.724,StateMachine,before this.everyTime
1.434,0.611,StateMachine,after this.everyTime
1.435,0.498,StateMachine,run completed
1.436,0.577,Mainline,Ending state machine pass
1.436,0.663,Mainline,Begining state machine pass
1.437,0.693,StateMachine,before if(conditionsToCheck
1.438,0.777,StateMachine,before this.everyTime
1.439,1.190,StateMachine,after this.everyTime
1.439,0.538,StateMachine,run completed
1.440,0.907,Mainline,Ending state machine pass
1.441,1.143,Mainline,Begining state machine pass
1.442,0.795,StateMachine,before if(conditionsToCheck
1.443,0.848,StateMachine,before this.everyTime
1.444,0.613,StateMachine,after this.everyTime
1.444,0.493,StateMachine,run completed
1.445,0.743,Mainline,Ending state machine pass
1.445,0.486,Mainline,Begining state machine pass
1.446,0.827,StateMachine,before if(conditionsToCheck
1.447,0.565,StateMachine,before this.everyTime
1.448,0.765,StateMachine,after this.everyTime
1.448,0.423,StateMachine,run completed
1.449,0.646,Mainline,Ending state machine pass
1.449,0.428,Mainline,Begining state machine pass
1.450,0.638,StateMachine,before if(conditionsToCheck
1.450,0.651,StateMachine,before this.everyTime
1.451,0.608,StateMachine,after this.everyTime
1.452,1.021,StateMachine,run completed
1.453,1.305,Mainline,Ending state machine pass
1.457,4.106,Mainline,Begining state machine pass
1.458,0.981,StateMachine,before if(conditionsToCheck
1.459,0.814,StateMachine,before this.everyTime
1.460,1.090,StateMachine,after this.everyTime
1.461,0.702,StateMachine,run completed
1.462,0.551,Mainline,Ending state machine pass
1.462,0.581,Mainline,Begining state machine pass
1.463,0.491,StateMachine,before if(conditionsToCheck
1.463,0.685,StateMachine,before this.everyTime
1.464,0.367,StateMachine,after this.everyTime
1.465,0.997,StateMachine,run completed
1.467,2.062,Mainline,Ending state machine pass
1.468,0.829,Mainline,Begining state machine pass
1.469,1.624,StateMachine,before if(conditionsToCheck
1.473,3.348,StateMachine,before this.everyTime
1.474,1.418,StateMachine,after this.everyTime
1.475,1.275,StateMachine,run completed
1.476,0.658,Mainline,Ending state machine pass
1.477,1.141,Mainline,Begining state machine pass
1.477,0.427,StateMachine,before if(conditionsToCheck
1.479,1.122,StateMachine,before this.everyTime
1.479,0.629,StateMachine,after this.everyTime
1.480,0.727,StateMachine,run completed
1.481,0.600,Mainline,Ending state machine pass
1.481,0.902,Mainline,Begining state machine pass
1.482,0.892,StateMachine,before if(conditionsToCheck
1.483,1.022,StateMachine,before this.everyTime
1.484,0.586,StateMachine,after this.everyTime
1.485,0.601,StateMachine,run completed
1.485,0.874,Mainline,Ending state machine pass
1.486,0.841,Mainline,Begining state machine pass
1.487,0.463,StateMachine,before if(conditionsToCheck
1.488,1.237,StateMachine,before this.everyTime
1.488,0.484,StateMachine,after this.everyTime
1.489,0.673,StateMachine,run completed
1.490,0.483,Mainline,Ending state machine pass
1.490,0.786,Mainline,Begining state machine pass
1.491,0.664,StateMachine,before if(conditionsToCheck
1.492,0.822,StateMachine,before this.everyTime
1.492,0.464,StateMachine,after this.everyTime
1.493,0.632,StateMachine,run completed
1.494,0.576,Mainline,Ending state machine pass
1.494,0.725,Mainline,Begining state machine pass
1.495,0.386,StateMachine,before if(conditionsToCheck
1.495,0.582,StateMachine,before this.everyTime
1.496,0.538,StateMachine,after this.everyTime
1.496,0.686,StateMachine,run completed
1.497,0.478,Mainline,Ending state machine pass
1.498,0.661,Mainline,Begining state machine pass
1.498,0.477,StateMachine,before if(conditionsToCheck
1.499,0.762,StateMachine,before this.everyTime
1.500,0.730,StateMachine,after this.everyTime
1.500,0.823,StateMachine,run completed
1.501,0.378,Mainline,Ending state machine pass
1.502,0.714,Mainline,Begining state machine pass
1.502,0.433,StateMachine,before if(conditionsToCheck
1.503,0.743,StateMachine,before this.everyTime
1.503,0.449,StateMachine,after this.everyTime
1.504,0.729,StateMachine,run completed
1.504,0.420,Mainline,Ending state machine pass
1.505,0.658,Mainline,Begining state machine pass
1.505,0.417,StateMachine,before if(conditionsToCheck
1.506,0.808,StateMachine,before this.everyTime
1.507,0.546,StateMachine,after this.everyTime
1.507,0.648,StateMachine,run completed
1.508,0.419,Mainline,Ending state machine pass
1.508,0.658,Mainline,Begining state machine pass
1.509,0.417,StateMachine,before if(conditionsToCheck
1.510,0.675,StateMachine,before this.everyTime
1.510,0.529,StateMachine,after this.everyTime
1.511,0.673,StateMachine,run completed
1.511,0.659,Mainline,Ending state machine pass
1.513,1.162,Mainline,Begining state machine pass
1.513,0.558,StateMachine,before if(conditionsToCheck
1.514,0.910,StateMachine,before this.everyTime
1.514,0.405,StateMachine,after this.everyTime
1.515,0.687,StateMachine,run completed
1.516,0.424,Mainline,Ending state machine pass
1.516,0.704,Mainline,Begining state machine pass
1.517,0.494,StateMachine,before if(conditionsToCheck
1.517,0.725,StateMachine,before this.everyTime
1.518,0.630,StateMachine,after this.everyTime
1.519,0.766,StateMachine,run completed
1.519,0.463,Mainline,Ending state machine pass
1.520,0.705,Mainline,Begining state machine pass
1.521,0.614,StateMachine,before if(conditionsToCheck
1.521,0.683,StateMachine,before this.everyTime
1.522,0.579,StateMachine,after this.everyTime
1.523,0.715,StateMachine,run completed
1.523,0.461,Mainline,Ending state machine pass
1.524,0.720,Mainline,Begining state machine pass
1.524,0.504,StateMachine,before if(conditionsToCheck
1.525,0.699,StateMachine,before this.everyTime
1.525,0.496,StateMachine,after this.everyTime
1.526,0.703,StateMachine,run completed
1.527,0.456,Mainline,Ending state machine pass
1.527,0.719,Mainline,Begining state machine pass
1.528,0.460,StateMachine,before if(conditionsToCheck
1.529,0.850,StateMachine,before this.everyTime
1.529,0.422,StateMachine,after this.everyTime
1.530,0.781,StateMachine,run completed
1.530,0.458,Mainline,Ending state machine pass
1.533,2.533,Mainline,Begining state machine pass
1.533,0.599,StateMachine,before if(conditionsToCheck
1.534,0.829,StateMachine,before this.everyTime
1.535,0.555,StateMachine,after this.everyTime
1.536,0.644,StateMachine,run completed
1.536,0.497,Mainline,Ending state machine pass
1.537,0.649,Mainline,Begining state machine pass
1.537,0.548,StateMachine,before if(conditionsToCheck
1.538,0.744,StateMachine,before this.everyTime
1.538,0.510,StateMachine,after this.everyTime
1.539,0.627,StateMachine,run completed
1.540,1.248,Mainline,Ending state machine pass
1.542,1.456,Mainline,Begining state machine pass
1.544,1.823,StateMachine,before if(conditionsToCheck
1.545,1.131,StateMachine,before this.everyTime
1.545,0.691,StateMachine,after this.everyTime
1.546,0.755,StateMachine,run completed
1.547,0.513,Mainline,Ending state machine pass
1.547,0.582,Mainline,Begining state machine pass
1.548,0.485,StateMachine,before if(conditionsToCheck
1.548,0.690,StateMachine,before this.everyTime
1.549,0.435,StateMachine,after this.everyTime
1.549,0.560,StateMachine,run completed
1.550,0.595,Mainline,Ending state machine pass
1.551,0.641,Mainline,Begining state machine pass
1.551,0.484,StateMachine,before if(conditionsToCheck
1.552,0.751,StateMachine,before this.everyTime
1.552,0.495,StateMachine,after this.everyTime
1.553,0.634,StateMachine,run completed
1.553,0.452,Mainline,Ending state machine pass
1.554,0.609,Mainline,Begining state machine pass
1.555,0.553,StateMachine,before if(conditionsToCheck
1.555,0.765,StateMachine,before this.everyTime
1.556,0.532,StateMachine,after this.everyTime
1.557,0.643,StateMachine,run completed
1.557,0.495,Mainline,Ending state machine pass
1.558,0.594,Mainline,Begining state machine pass
1.558,0.476,StateMachine,before if(conditionsToCheck
1.559,0.695,StateMachine,before this.everyTime
1.559,0.522,StateMachine,after this.everyTime
1.560,0.895,StateMachine,run completed
1.561,0.441,Mainline,Ending state machine pass
1.561,0.573,Mainline,Begining state machine pass
1.562,0.418,StateMachine,before if(conditionsToCheck
1.562,0.673,StateMachine,before this.everyTime
1.563,0.448,StateMachine,after this.everyTime
1.563,0.577,StateMachine,run completed
1.564,0.422,Mainline,Ending state machine pass
1.564,0.527,Mainline,Begining state machine pass
1.565,0.377,StateMachine,before if(conditionsToCheck
1.565,0.654,StateMachine,before this.everyTime
1.566,0.438,StateMachine,after this.everyTime
1.566,0.565,StateMachine,run completed
1.567,0.394,Mainline,Ending state machine pass
1.567,0.606,Mainline,Begining state machine pass
