sec,r.init,r.init was invoked (a)
2.457,0.436,StateMachine,after this.everyTime
2.457,0.428,StateMachine,run completed
2.457,0.404,Mainline,Ending state machine pass
2.458,0.411,Mainline,Begining state machine pass
2.458,0.429,StateMachine,before if(conditionsToCheck
2.459,0.464,StateMachine,before this.everyTime
2.459,0.416,StateMachine,after this.everyTime
2.460,0.806,StateMachine,run completed
2.460,0.470,Mainline,Ending state machine pass
2.461,0.412,Mainline,Begining state machine pass
2.461,0.413,StateMachine,before if(conditionsToCheck
2.462,0.446,StateMachine,before this.everyTime
2.462,0.407,StateMachine,after this.everyTime
2.463,0.466,StateMachine,run completed
2.463,0.462,Mainline,Ending state machine pass
2.463,0.405,Mainline,Begining state machine pass
2.464,0.437,StateMachine,before if(conditionsToCheck
2.464,0.468,StateMachine,before this.everyTime
2.465,0.375,StateMachine,after this.everyTime
2.466,0.756,StateMachine,run completed
2.466,0.388,Mainline,Ending state machine pass
2.466,0.372,Mainline,Begining state machine pass
2.467,0.372,StateMachine,before if(conditionsToCheck
2.467,0.464,StateMachine,before this.everyTime
2.467,0.396,StateMachine,after this.everyTime
2.468,0.340,StateMachine,run completed
2.468,0.335,Mainline,Ending state machine pass
2.469,0.351,Mainline,Begining state machine pass
2.469,0.336,StateMachine,before if(conditionsToCheck
2.469,0.359,StateMachine,before this.everyTime
2.470,0.293,StateMachine,after this.everyTime
2.470,0.290,StateMachine,run completed
2.470,0.333,Mainline,Ending state machine pass
2.471,0.870,Mainline,Begining state machine pass
2.471,0.429,StateMachine,before if(conditionsToCheck
2.472,0.417,StateMachine,before this.everyTime
2.472,0.359,StateMachine,after this.everyTime
2.473,0.809,StateMachine,run completed
2.473,0.392,Mainline,Ending state machine pass
2.474,0.366,Mainline,Begining state machine pass
2.474,0.376,StateMachine,before if(conditionsToCheck
2.475,0.686,StateMachine,before this.everyTime
2.475,0.459,StateMachine,after this.everyTime
2.477,1.257,StateMachine,run completed
2.477,0.811,Mainline,Ending state machine pass
2.478,0.507,Mainline,Begining state machine pass
2.478,0.520,StateMachine,before if(conditionsToCheck
2.479,0.619,StateMachine,before this.everyTime
2.479,0.375,StateMachine,after this.everyTime
2.480,0.324,StateMachine,run completed
2.480,0.341,Mainline,Ending state machine pass
2.480,0.330,Mainline,Begining state machine pass
2.481,0.351,StateMachine,before if(conditionsToCheck
2.481,0.449,StateMachine,before this.everyTime
2.482,0.870,StateMachine,after this.everyTime
2.482,0.415,StateMachine,run completed
2.483,0.562,Mainline,Ending state machine pass
2.483,0.383,Mainline,Begining state machine pass
2.484,0.329,StateMachine,before if(conditionsToCheck
2.484,0.405,StateMachine,before this.everyTime
2.484,0.340,StateMachine,after this.everyTime
2.485,0.336,StateMachine,run completed
2.485,0.357,Mainline,Ending state machine pass
2.485,0.305,Mainline,Begining state machine pass
2.486,0.315,StateMachine,before if(conditionsToCheck
2.486,0.476,StateMachine,before this.everyTime
2.487,1.021,StateMachine,after this.everyTime
2.488,0.443,StateMachine,run completed
2.488,0.393,Mainline,Ending state machine pass
2.488,0.364,Mainline,Begining state machine pass
2.489,0.368,StateMachine,before if(conditionsToCheck
2.489,0.406,StateMachine,before this.everyTime
2.490,0.315,StateMachine,after this.everyTime
2.490,0.312,StateMachine,run completed
2.490,0.344,Mainline,Ending state machine pass
2.491,0.335,Mainline,Begining state machine pass
2.491,0.641,StateMachine,before if(conditionsToCheck
2.492,0.466,StateMachine,before this.everyTime
2.493,0.862,StateMachine,after this.everyTime
2.493,0.509,StateMachine,run completed
2.493,0.430,Mainline,Ending state machine pass
2.494,0.335,Mainline,Begining state machine pass
2.494,0.358,StateMachine,before if(conditionsToCheck
2.495,0.430,StateMachine,before this.everyTime
2.495,0.417,StateMachine,after this.everyTime
2.495,0.367,StateMachine,run completed
2.496,0.318,Mainline,Ending state machine pass
2.496,0.332,Mainline,Begining state machine pass
2.496,0.394,StateMachine,before if(conditionsToCheck
2.497,0.475,StateMachine,before this.everyTime
2.498,0.781,StateMachine,after this.everyTime
2.498,0.435,StateMachine,run completed
2.499,0.425,Mainline,Ending state machine pass
2.499,0.473,Mainline,Begining state machine pass
2.499,0.406,StateMachine,before if(conditionsToCheck
2.500,0.434,StateMachine,before this.everyTime
2.500,0.375,StateMachine,after this.everyTime
2.501,0.365,StateMachine,run completed
2.501,0.351,Mainline,Ending state machine pass
2.501,0.382,Mainline,Begining state machine pass
2.502,0.334,StateMachine,before if(conditionsToCheck
2.502,0.411,StateMachine,before this.everyTime
2.502,0.385,StateMachine,after this.everyTime
2.504,1.050,StateMachine,run completed
2.504,0.423,Mainline,Ending state machine pass
2.504,0.417,Mainline,Begining state machine pass
2.505,0.411,StateMachine,before if(conditionsToCheck
2.505,0.461,StateMachine,before this.everyTime
2.506,0.381,StateMachine,after this.everyTime
2.506,0.338,StateMachine,run completed
2.506,0.354,Mainline,Ending state machine pass
2.507,0.354,Mainline,Begining state machine pass
2.507,0.398,StateMachine,before if(conditionsToCheck
2.507,0.426,StateMachine,before this.everyTime
2.508,0.361,StateMachine,after this.everyTime
2.509,0.845,StateMachine,run completed
2.509,0.461,Mainline,Ending state machine pass
2.509,0.339,Mainline,Begining state machine pass
2.510,0.345,StateMachine,before if(conditionsToCheck
2.510,0.430,StateMachine,before this.everyTime
2.511,0.422,StateMachine,after this.everyTime
2.511,0.376,StateMachine,run completed
2.511,0.319,Mainline,Ending state machine pass
2.512,0.281,Mainline,Begining state machine pass
2.512,0.323,StateMachine,before if(conditionsToCheck
2.512,0.438,StateMachine,before this.everyTime
2.513,0.549,StateMachine,after this.everyTime
2.513,0.336,StateMachine,run completed
2.514,0.768,Mainline,Ending state machine pass
2.514,0.398,Mainline,Begining state machine pass
2.515,0.385,StateMachine,before if(conditionsToCheck
2.515,0.396,StateMachine,before this.everyTime
2.516,0.324,StateMachine,after this.everyTime
2.516,0.313,StateMachine,run completed
2.516,0.361,Mainline,Ending state machine pass
2.517,0.383,Mainline,Begining state machine pass
2.517,0.388,StateMachine,before if(conditionsToCheck
2.517,0.375,StateMachine,before this.everyTime
2.518,0.318,StateMachine,after this.everyTime
2.518,0.379,StateMachine,run completed
2.518,0.371,Mainline,Ending state machine pass
2.519,0.813,Mainline,Begining state machine pass
2.520,0.575,StateMachine,before if(conditionsToCheck
2.520,0.501,StateMachine,before this.everyTime
2.521,0.415,StateMachine,after this.everyTime
2.521,0.374,StateMachine,run completed
2.521,0.330,Mainline,Ending state machine pass
2.522,0.379,Mainline,Begining state machine pass
2.522,0.375,StateMachine,before if(conditionsToCheck
2.523,0.597,StateMachine,before this.everyTime
2.523,0.443,StateMachine,after this.everyTime
2.524,0.344,StateMachine,run completed
2.524,0.334,Mainline,Ending state machine pass
2.525,1.075,Mainline,Begining state machine pass
2.525,0.416,StateMachine,before if(conditionsToCheck
2.526,0.437,StateMachine,before this.everyTime
2.526,0.409,StateMachine,after this.everyTime
2.527,0.411,StateMachine,run completed
2.527,0.384,Mainline,Ending state machine pass
2.527,0.339,Mainline,Begining state machine pass
2.528,0.340,StateMachine,before if(conditionsToCheck
2.528,0.441,StateMachine,before this.everyTime
2.529,0.402,StateMachine,after this.everyTime
2.529,0.404,StateMachine,run completed
2.530,0.738,Mainline,Ending state machine pass
2.530,0.437,Mainline,Begining state machine pass
2.531,0.418,StateMachine,before if(conditionsToCheck
2.531,0.483,StateMachine,before this.everyTime
2.531,0.395,StateMachine,after this.everyTime
2.532,0.358,StateMachine,run completed
2.532,0.367,Mainline,Ending state machine pass
2.533,0.421,Mainline,Begining state machine pass
2.533,0.449,StateMachine,before if(conditionsToCheck
2.533,0.424,StateMachine,before this.everyTime
2.534,0.368,StateMachine,after this.everyTime
2.534,0.393,StateMachine,run completed
2.535,0.827,Mainline,Ending state machine pass
2.536,0.427,Mainline,Begining state machine pass
2.536,0.409,StateMachine,before if(conditionsToCheck
2.536,0.466,StateMachine,before this.everyTime
2.537,0.414,StateMachine,after this.everyTime
2.537,0.359,StateMachine,run completed
2.538,0.347,Mainline,Ending state machine pass
2.538,0.364,Mainline,Begining state machine pass
2.538,0.382,StateMachine,before if(conditionsToCheck
2.539,0.705,StateMachine,before this.everyTime
2.539,0.407,StateMachine,after this.everyTime
2.540,0.472,StateMachine,run completed
2.542,1.730,Mainline,Ending state machine pass
2.542,0.517,Mainline,Begining state machine pass
2.543,0.546,StateMachine,before if(conditionsToCheck
2.543,0.565,StateMachine,before this.everyTime
2.544,0.416,StateMachine,after this.everyTime
2.544,0.372,StateMachine,run completed
2.544,0.377,Mainline,Ending state machine pass
2.545,0.375,Mainline,Begining state machine pass
2.545,0.413,StateMachine,before if(conditionsToCheck
2.546,0.896,StateMachine,before this.everyTime
2.547,0.471,StateMachine,after this.everyTime
2.547,0.437,StateMachine,run completed
2.547,0.358,Mainline,Ending state machine pass
2.548,0.319,Mainline,Begining state machine pass
2.548,0.364,StateMachine,before if(conditionsToCheck
2.548,0.446,StateMachine,before this.everyTime
2.549,0.436,StateMachine,after this.everyTime
2.549,0.377,StateMachine,run completed
2.550,0.381,Mainline,Ending state machine pass
2.550,0.379,Mainline,Begining state machine pass
2.550,0.397,StateMachine,before if(conditionsToCheck
2.551,0.833,StateMachine,before this.everyTime
2.552,0.409,StateMachine,after this.everyTime
2.552,0.400,StateMachine,run completed
2.552,0.391,Mainline,Ending state machine pass
2.553,0.522,Mainline,Begining state machine pass
2.553,0.413,StateMachine,before if(conditionsToCheck
2.554,0.509,StateMachine,before this.everyTime
2.554,0.393,StateMachine,after this.everyTime
2.555,0.411,StateMachine,run completed
2.555,0.415,Mainline,Ending state machine pass
2.555,0.349,Mainline,Begining state machine pass
2.556,0.397,StateMachine,before if(conditionsToCheck
2.557,0.855,StateMachine,before this.everyTime
2.557,0.469,StateMachine,after this.everyTime
2.558,0.354,StateMachine,run completed
2.558,0.356,Mainline,Ending state machine pass
2.558,0.413,Mainline,Begining state machine pass
2.559,0.430,StateMachine,before if(conditionsToCheck
2.559,0.479,StateMachine,before this.everyTime
2.560,0.361,StateMachine,after this.everyTime
2.560,0.324,StateMachine,run completed
2.560,0.340,Mainline,Ending state machine pass
2.561,0.383,Mainline,Begining state machine pass
2.561,0.371,StateMachine,before if(conditionsToCheck
2.561,0.369,StateMachine,before this.everyTime
2.562,0.756,StateMachine,after this.everyTime
2.563,0.927,StateMachine,run completed
2.563,0.440,Mainline,Ending state machine pass
2.564,0.366,Mainline,Begining state machine pass
2.564,0.449,StateMachine,before if(conditionsToCheck
2.565,0.455,StateMachine,before this.everyTime
2.565,0.383,StateMachine,after this.everyTime
2.566,0.445,StateMachine,run completed
2.566,0.456,Mainline,Ending state machine pass
2.566,0.416,Mainline,Begining state machine pass
2.567,0.415,StateMachine,before if(conditionsToCheck
2.568,0.907,StateMachine,before this.everyTime
2.568,0.489,StateMachine,after this.everyTime
2.569,0.450,StateMachine,run completed
2.569,0.402,Mainline,Ending state machine pass
2.569,0.350,Mainline,Begining state machine pass
2.570,0.378,StateMachine,before if(conditionsToCheck
2.570,0.481,StateMachine,before this.everyTime
2.571,0.449,StateMachine,after this.everyTime
2.571,0.437,StateMachine,run completed
2.572,0.374,Mainline,Ending state machine pass
2.572,0.404,Mainline,Begining state machine pass
2.573,0.912,StateMachine,before if(conditionsToCheck
2.574,0.636,StateMachine,before this.everyTime
2.574,0.481,StateMachine,after this.everyTime
2.575,0.827,StateMachine,run completed
2.575,0.443,Mainline,Ending state machine pass
2.576,0.478,Mainline,Begining state machine pass
2.576,0.430,StateMachine,before if(conditionsToCheck
2.577,0.471,StateMachine,before this.everyTime
2.577,0.463,StateMachine,after this.everyTime
2.578,0.400,StateMachine,run completed
2.578,0.782,Mainline,Ending state machine pass
2.579,0.460,Mainline,Begining state machine pass
2.579,0.450,StateMachine,before if(conditionsToCheck
2.580,0.496,StateMachine,before this.everyTime
2.580,0.440,StateMachine,after this.everyTime
2.581,0.416,StateMachine,run completed
2.581,0.415,Mainline,Ending state machine pass
2.581,0.369,Mainline,Begining state machine pass
2.582,0.376,StateMachine,before if(conditionsToCheck
2.582,0.447,StateMachine,before this.everyTime
2.583,0.465,StateMachine,after this.everyTime
2.583,0.477,StateMachine,run completed
2.584,0.425,Mainline,Ending state machine pass
2.584,0.425,Mainline,Begining state machine pass
2.584,0.387,StateMachine,before if(conditionsToCheck
2.585,0.486,StateMachine,before this.everyTime
2.585,0.409,StateMachine,after this.everyTime
2.586,0.379,StateMachine,run completed
2.586,0.367,Mainline,Ending state machine pass
2.586,0.393,Mainline,Begining state machine pass
2.587,0.383,StateMachine,before if(conditionsToCheck
2.587,0.495,StateMachine,before this.everyTime
2.588,0.625,StateMachine,after this.everyTime
2.588,0.473,StateMachine,run completed
2.589,0.401,Mainline,Ending state machine pass
2.589,0.533,Mainline,Begining state machine pass
2.590,0.430,StateMachine,before if(conditionsToCheck
2.590,0.470,StateMachine,before this.everyTime
2.591,0.493,StateMachine,after this.everyTime
2.591,0.421,StateMachine,run completed
2.591,0.381,Mainline,Ending state machine pass
2.592,0.359,Mainline,Begining state machine pass
2.592,0.414,StateMachine,before if(conditionsToCheck
2.593,0.595,StateMachine,before this.everyTime
2.593,0.508,StateMachine,after this.everyTime
2.594,0.360,StateMachine,run completed
2.594,0.409,Mainline,Ending state machine pass
2.595,0.374,Mainline,Begining state machine pass
2.595,0.415,StateMachine,before if(conditionsToCheck
2.595,0.425,StateMachine,before this.everyTime
2.596,0.310,StateMachine,after this.everyTime
2.596,0.318,StateMachine,run completed
2.596,0.351,Mainline,Ending state machine pass
2.597,0.378,Mainline,Begining state machine pass
2.597,0.348,StateMachine,before if(conditionsToCheck
2.597,0.358,StateMachine,before this.everyTime
2.598,0.287,StateMachine,after this.everyTime
2.598,0.320,StateMachine,run completed
2.598,0.336,Mainline,Ending state machine pass
2.599,0.358,Mainline,Begining state machine pass
2.599,0.341,StateMachine,before if(conditionsToCheck
2.599,0.354,StateMachine,before this.everyTime
2.600,0.285,StateMachine,after this.everyTime
2.600,0.310,StateMachine,run completed
2.600,0.374,Mainline,Ending state machine pass
2.601,0.395,Mainline,Begining state machine pass
2.601,0.349,StateMachine,before if(conditionsToCheck
2.601,0.350,StateMachine,before this.everyTime
2.602,0.308,StateMachine,after this.everyTime
2.602,0.367,StateMachine,run completed
2.603,0.459,Mainline,Ending state machine pass
