sec,r.init,r.init was invoked (a)
1.616,0.710,Mainline,Ending state machine pass
1.617,0.484,Mainline,Begining state machine pass
1.617,0.718,StateMachine,before if(conditionsToCheck
1.618,0.805,StateMachine,before this.everyTime
1.619,0.753,StateMachine,after this.everyTime
1.619,0.434,StateMachine,run completed
1.620,0.701,Mainline,Ending state machine pass
1.621,0.905,Mainline,Begining state machine pass
1.622,0.767,StateMachine,before if(conditionsToCheck
1.622,0.525,StateMachine,before this.everyTime
1.623,0.607,StateMachine,after this.everyTime
1.623,0.455,StateMachine,run completed
1.624,0.544,Mainline,Ending state machine pass
1.625,0.721,Mainline,Begining state machine pass
1.625,0.722,StateMachine,before if(conditionsToCheck
1.626,0.482,StateMachine,before this.everyTime
1.626,0.709,StateMachine,after this.everyTime
1.627,0.469,StateMachine,run completed
1.628,0.657,Mainline,Ending state machine pass
1.628,0.393,Mainline,Begining state machine pass
1.629,0.553,StateMachine,before if(conditionsToCheck
1.629,0.581,StateMachine,before this.everyTime
1.630,0.533,StateMachine,after this.everyTime
1.630,0.449,StateMachine,run completed
1.631,0.553,Mainline,Ending state machine pass
1.631,0.452,Mainline,Begining state machine pass
1.632,0.665,StateMachine,before if(conditionsToCheck
1.632,0.575,StateMachine,before this.everyTime
1.633,0.604,StateMachine,after this.everyTime
1.633,0.429,StateMachine,run completed
1.634,0.658,Mainline,Ending state machine pass
1.634,0.403,Mainline,Begining state machine pass
1.635,0.760,StateMachine,before if(conditionsToCheck
1.636,0.522,StateMachine,before this.everyTime
1.636,0.705,StateMachine,after this.everyTime
1.637,0.440,StateMachine,run completed
1.638,0.695,Mainline,Ending state machine pass
1.638,0.432,Mainline,Begining state machine pass
1.639,0.633,StateMachine,before if(conditionsToCheck
1.639,0.530,StateMachine,before this.everyTime
1.640,0.789,StateMachine,after this.everyTime
1.640,0.417,StateMachine,run completed
1.641,0.696,Mainline,Ending state machine pass
1.641,0.441,Mainline,Begining state machine pass
1.642,0.741,StateMachine,before if(conditionsToCheck
1.644,1.745,StateMachine,before this.everyTime
1.645,0.815,StateMachine,after this.everyTime
1.645,0.469,StateMachine,run completed
1.646,0.736,Mainline,Ending state machine pass
1.646,0.448,Mainline,Begining state machine pass
1.647,0.887,StateMachine,before if(conditionsToCheck
1.648,0.503,StateMachine,before this.everyTime
1.650,1.799,StateMachine,after this.everyTime
1.651,1.485,StateMachine,run completed
1.652,0.931,Mainline,Ending state machine pass
1.653,0.679,Mainline,Begining state machine pass
1.653,0.420,StateMachine,before if(conditionsToCheck
1.654,0.460,StateMachine,before this.everyTime
1.654,0.411,StateMachine,after this.everyTime
1.654,0.370,StateMachine,run completed
1.655,0.365,Mainline,Ending state machine pass
1.655,0.347,Mainline,Begining state machine pass
1.655,0.324,StateMachine,before if(conditionsToCheck
1.656,0.431,StateMachine,before this.everyTime
1.656,0.362,StateMachine,after this.everyTime
1.657,0.566,StateMachine,run completed
1.657,0.408,Mainline,Ending state machine pass
1.658,0.347,Mainline,Begining state machine pass
1.658,0.349,StateMachine,before if(conditionsToCheck
1.658,0.449,StateMachine,before this.everyTime
1.659,0.388,StateMachine,after this.everyTime
1.659,0.359,StateMachine,run completed
1.659,0.337,Mainline,Ending state machine pass
1.660,0.487,Mainline,Begining state machine pass
1.660,0.452,StateMachine,before if(conditionsToCheck
1.661,0.448,StateMachine,before this.everyTime
1.662,0.778,StateMachine,after this.everyTime
1.662,0.404,StateMachine,run completed
1.662,0.371,Mainline,Ending state machine pass
1.663,0.348,Mainline,Begining state machine pass
1.663,0.392,StateMachine,before if(conditionsToCheck
1.663,0.420,StateMachine,before this.everyTime
1.664,0.337,StateMachine,after this.everyTime
1.664,0.326,StateMachine,run completed
1.665,0.353,Mainline,Ending state machine pass
1.665,0.390,Mainline,Begining state machine pass
1.665,0.522,StateMachine,before if(conditionsToCheck
1.666,0.693,StateMachine,before this.everyTime
1.667,0.453,StateMachine,after this.everyTime
1.667,0.607,StateMachine,run completed
1.668,0.422,Mainline,Ending state machine pass
1.668,0.376,Mainline,Begining state machine pass
1.668,0.375,StateMachine,before if(conditionsToCheck
1.669,0.462,StateMachine,before this.everyTime
1.669,0.344,StateMachine,after this.everyTime
1.670,0.383,StateMachine,run completed
1.670,0.400,Mainline,Ending state machine pass
1.670,0.373,Mainline,Begining state machine pass
1.671,0.355,StateMachine,before if(conditionsToCheck
1.671,0.447,StateMachine,before this.everyTime
1.671,0.314,StateMachine,after this.everyTime
1.672,0.320,StateMachine,run completed
1.672,0.316,Mainline,Ending state machine pass
1.672,0.338,Mainline,Begining state machine pass
1.673,0.350,StateMachine,before if(conditionsToCheck
1.673,0.450,StateMachine,before this.everyTime
1.674,0.334,StateMachine,after this.everyTime
1.674,0.340,StateMachine,run completed
1.674,0.347,Mainline,Ending state machine pass
1.675,0.375,Mainline,Begining state machine pass
1.675,0.437,StateMachine,before if(conditionsToCheck
1.676,0.492,StateMachine,before this.everyTime
1.676,0.420,StateMachine,after this.everyTime
1.676,0.427,StateMachine,run completed
1.677,0.419,Mainline,Ending state machine pass
1.677,0.373,Mainline,Begining state machine pass
1.678,0.332,StateMachine,before if(conditionsToCheck
1.678,0.426,StateMachine,before this.everyTime
1.678,0.404,StateMachine,after this.everyTime
1.679,0.397,StateMachine,run completed
1.679,0.351,Mainline,Ending state machine pass
1.679,0.323,Mainline,Begining state machine pass
1.680,0.510,StateMachine,before if(conditionsToCheck
1.680,0.530,StateMachine,before this.everyTime
1.681,0.689,StateMachine,after this.everyTime
1.682,0.432,StateMachine,run completed
1.682,0.379,Mainline,Ending state machine pass
1.682,0.412,Mainline,Begining state machine pass
1.683,0.423,StateMachine,before if(conditionsToCheck
1.683,0.457,StateMachine,before this.everyTime
1.684,0.312,StateMachine,after this.everyTime
1.684,0.309,StateMachine,run completed
1.684,0.371,Mainline,Ending state machine pass
1.685,0.381,Mainline,Begining state machine pass
1.685,0.526,StateMachine,before if(conditionsToCheck
1.686,0.397,StateMachine,before this.everyTime
1.686,0.366,StateMachine,after this.everyTime
1.686,0.375,StateMachine,run completed
1.687,0.404,Mainline,Ending state machine pass
1.687,0.400,Mainline,Begining state machine pass
1.687,0.349,StateMachine,before if(conditionsToCheck
1.688,0.415,StateMachine,before this.everyTime
1.688,0.384,StateMachine,after this.everyTime
1.689,0.391,StateMachine,run completed
1.689,0.377,Mainline,Ending state machine pass
1.689,0.322,Mainline,Begining state machine pass
1.690,0.445,StateMachine,before if(conditionsToCheck
1.690,0.540,StateMachine,before this.everyTime
1.691,0.432,StateMachine,after this.everyTime
1.691,0.400,StateMachine,run completed
1.691,0.323,Mainline,Ending state machine pass
1.692,0.350,Mainline,Begining state machine pass
1.692,0.420,StateMachine,before if(conditionsToCheck
1.693,0.695,StateMachine,before this.everyTime
1.693,0.399,StateMachine,after this.everyTime
1.694,0.328,StateMachine,run completed
1.694,0.361,Mainline,Ending state machine pass
1.694,0.386,Mainline,Begining state machine pass
1.695,0.433,StateMachine,before if(conditionsToCheck
1.696,0.724,StateMachine,before this.everyTime
1.696,0.453,StateMachine,after this.everyTime
1.696,0.412,StateMachine,run completed
1.697,0.555,Mainline,Ending state machine pass
1.697,0.390,Mainline,Begining state machine pass
1.698,0.676,StateMachine,before if(conditionsToCheck
1.699,0.522,StateMachine,before this.everyTime
1.699,0.734,StateMachine,after this.everyTime
1.700,0.436,StateMachine,run completed
1.700,0.530,Mainline,Ending state machine pass
1.701,0.450,Mainline,Begining state machine pass
1.701,0.519,StateMachine,before if(conditionsToCheck
1.702,0.424,StateMachine,before this.everyTime
1.702,0.632,StateMachine,after this.everyTime
1.703,0.466,StateMachine,run completed
1.703,0.604,Mainline,Ending state machine pass
1.704,0.385,Mainline,Begining state machine pass
1.704,0.584,StateMachine,before if(conditionsToCheck
1.705,0.656,StateMachine,before this.everyTime
1.706,0.535,StateMachine,after this.everyTime
1.706,0.382,StateMachine,run completed
1.706,0.515,Mainline,Ending state machine pass
1.707,0.455,Mainline,Begining state machine pass
1.707,0.560,StateMachine,before if(conditionsToCheck
1.708,0.536,StateMachine,before this.everyTime
1.709,0.649,StateMachine,after this.everyTime
1.709,0.464,StateMachine,run completed
1.710,0.512,Mainline,Ending state machine pass
1.710,0.416,Mainline,Begining state machine pass
1.711,0.538,StateMachine,before if(conditionsToCheck
1.711,0.529,StateMachine,before this.everyTime
1.712,0.600,StateMachine,after this.everyTime
1.712,0.387,StateMachine,run completed
1.713,0.543,Mainline,Ending state machine pass
1.713,0.375,Mainline,Begining state machine pass
1.713,0.498,StateMachine,before if(conditionsToCheck
1.714,0.461,StateMachine,before this.everyTime
1.714,0.535,StateMachine,after this.everyTime
1.715,0.447,StateMachine,run completed
1.715,0.515,Mainline,Ending state machine pass
1.716,0.384,Mainline,Begining state machine pass
1.716,0.558,StateMachine,before if(conditionsToCheck
1.717,0.534,StateMachine,before this.everyTime
1.718,0.661,StateMachine,after this.everyTime
1.718,0.404,StateMachine,run completed
1.719,0.558,Mainline,Ending state machine pass
1.719,0.477,Mainline,Begining state machine pass
1.720,0.578,StateMachine,before if(conditionsToCheck
1.720,0.557,StateMachine,before this.everyTime
1.721,0.552,StateMachine,after this.everyTime
1.721,0.474,StateMachine,run completed
1.722,0.644,Mainline,Ending state machine pass
1.722,0.399,Mainline,Begining state machine pass
1.723,0.583,StateMachine,before if(conditionsToCheck
1.723,0.511,StateMachine,before this.everyTime
1.724,0.541,StateMachine,after this.everyTime
1.724,0.392,StateMachine,run completed
1.725,0.588,Mainline,Ending state machine pass
1.725,0.407,Mainline,Begining state machine pass
1.726,0.498,StateMachine,before if(conditionsToCheck
1.726,0.524,StateMachine,before this.everyTime
1.727,0.563,StateMachine,after this.everyTime
1.727,0.420,StateMachine,run completed
1.728,0.568,Mainline,Ending state machine pass
1.728,0.412,Mainline,Begining state machine pass
1.729,0.577,StateMachine,before if(conditionsToCheck
1.729,0.499,StateMachine,before this.everyTime
1.730,0.920,StateMachine,after this.everyTime
1.731,0.812,StateMachine,run completed
1.732,0.633,Mainline,Ending state machine pass
1.732,0.488,Mainline,Begining state machine pass
1.733,0.656,StateMachine,before if(conditionsToCheck
1.734,0.751,StateMachine,before this.everyTime
1.735,1.143,StateMachine,after this.everyTime
1.735,0.652,StateMachine,run completed
1.736,0.491,Mainline,Ending state machine pass
1.736,0.442,Mainline,Begining state machine pass
1.737,0.531,StateMachine,before if(conditionsToCheck
1.737,0.504,StateMachine,before this.everyTime
1.738,0.570,StateMachine,after this.everyTime
1.738,0.446,StateMachine,run completed
1.739,0.734,Mainline,Ending state machine pass
1.739,0.365,Mainline,Begining state machine pass
1.740,0.714,StateMachine,before if(conditionsToCheck
1.741,0.560,StateMachine,before this.everyTime
1.741,0.596,StateMachine,after this.everyTime
1.742,0.378,StateMachine,run completed
1.742,0.675,Mainline,Ending state machine pass
1.743,0.429,Mainline,Begining state machine pass
1.743,0.563,StateMachine,before if(conditionsToCheck
1.744,0.464,StateMachine,before this.everyTime
1.744,0.646,StateMachine,after this.everyTime
1.745,0.439,StateMachine,run completed
1.746,0.610,Mainline,Ending state machine pass
1.746,0.352,Mainline,Begining state machine pass
1.746,0.538,StateMachine,before if(conditionsToCheck
1.747,0.577,StateMachine,before this.everyTime
1.748,0.887,StateMachine,after this.everyTime
1.748,0.434,StateMachine,run completed
1.749,0.645,Mainline,Ending state machine pass
1.749,0.420,Mainline,Begining state machine pass
1.750,0.741,StateMachine,before if(conditionsToCheck
1.751,0.567,StateMachine,before this.everyTime
1.751,0.658,StateMachine,after this.everyTime
1.752,0.424,StateMachine,run completed
1.752,0.568,Mainline,Ending state machine pass
1.753,0.403,Mainline,Begining state machine pass
1.753,0.530,StateMachine,before if(conditionsToCheck
1.754,0.453,StateMachine,before this.everyTime
1.754,0.612,StateMachine,after this.everyTime
1.755,0.411,StateMachine,run completed
1.755,0.524,Mainline,Ending state machine pass
1.756,0.332,Mainline,Begining state machine pass
1.756,0.614,StateMachine,before if(conditionsToCheck
1.757,0.476,StateMachine,before this.everyTime
1.757,0.706,StateMachine,after this.everyTime
1.758,0.450,StateMachine,run completed
1.758,0.643,Mainline,Ending state machine pass
1.759,0.424,Mainline,Begining state machine pass
1.759,0.523,StateMachine,before if(conditionsToCheck
1.760,0.642,StateMachine,before this.everyTime
1.761,0.688,StateMachine,after this.everyTime
1.761,0.418,StateMachine,run completed
1.762,0.610,Mainline,Ending state machine pass
1.762,0.389,Mainline,Begining state machine pass
1.763,0.708,StateMachine,before if(conditionsToCheck
1.763,0.548,StateMachine,before this.everyTime
1.764,0.707,StateMachine,after this.everyTime
1.765,0.765,StateMachine,run completed
1.765,0.527,Mainline,Ending state machine pass
1.766,0.432,Mainline,Begining state machine pass
1.767,0.722,StateMachine,before if(conditionsToCheck
1.767,0.538,StateMachine,before this.everyTime
1.768,0.675,StateMachine,after this.everyTime
1.768,0.471,StateMachine,run completed
1.769,0.561,Mainline,Ending state machine pass
1.769,0.394,Mainline,Begining state machine pass
1.770,0.709,StateMachine,before if(conditionsToCheck
1.770,0.512,StateMachine,before this.everyTime
1.771,0.628,StateMachine,after this.everyTime
1.771,0.374,StateMachine,run completed
1.772,0.612,Mainline,Ending state machine pass
1.772,0.407,Mainline,Begining state machine pass
1.773,0.838,StateMachine,before if(conditionsToCheck
1.774,0.565,StateMachine,before this.everyTime
1.774,0.573,StateMachine,after this.everyTime
1.775,0.465,StateMachine,run completed
1.776,0.642,Mainline,Ending state machine pass
1.776,0.419,Mainline,Begining state machine pass
1.777,0.575,StateMachine,before if(conditionsToCheck
1.777,0.534,StateMachine,before this.everyTime
1.778,0.700,StateMachine,after this.everyTime
1.778,0.464,StateMachine,run completed
1.779,0.969,Mainline,Ending state machine pass
1.780,0.518,Mainline,Begining state machine pass
1.780,0.616,StateMachine,before if(conditionsToCheck
1.781,0.529,StateMachine,before this.everyTime
1.782,0.684,StateMachine,after this.everyTime
1.782,0.476,StateMachine,run completed
1.783,0.547,Mainline,Ending state machine pass
1.783,0.428,Mainline,Begining state machine pass
1.784,0.506,StateMachine,before if(conditionsToCheck
1.784,0.894,StateMachine,before this.everyTime
1.785,0.698,StateMachine,after this.everyTime
1.785,0.374,StateMachine,run completed
1.786,0.728,Mainline,Ending state machine pass
1.787,0.416,Mainline,Begining state machine pass
