sec,r.init,r.init was invoked (a)
4.478,0.745,Mainline,Ending state machine pass
4.479,0.487,Mainline,Begining state machine pass
4.479,0.888,StateMachine,before if(conditionsToCheck
4.480,0.628,StateMachine,before this.everyTime
4.481,0.833,StateMachine,after this.everyTime
4.482,1.225,StateMachine,run completed
4.483,1.221,Mainline,Ending state machine pass
4.484,0.563,Mainline,Begining state machine pass
4.485,0.827,StateMachine,before if(conditionsToCheck
4.485,0.572,StateMachine,before this.everyTime
4.486,0.494,StateMachine,after this.everyTime
4.487,0.758,StateMachine,run completed
4.487,0.435,Mainline,Ending state machine pass
4.488,0.811,Mainline,Begining state machine pass
4.489,1.595,StateMachine,before if(conditionsToCheck
4.490,0.608,StateMachine,before this.everyTime
4.492,1.707,StateMachine,after this.everyTime
4.492,0.579,StateMachine,run completed
4.493,0.469,Mainline,Ending state machine pass
4.493,0.568,Mainline,Begining state machine pass
4.494,0.413,StateMachine,before if(conditionsToCheck
4.495,0.917,StateMachine,before this.everyTime
4.497,1.789,StateMachine,after this.everyTime
4.498,1.737,StateMachine,run completed
4.499,0.741,Mainline,Ending state machine pass
4.499,0.453,Mainline,Begining state machine pass
4.500,0.447,StateMachine,before if(conditionsToCheck
4.500,0.459,StateMachine,before this.everyTime
4.501,0.698,StateMachine,after this.everyTime
4.502,0.500,StateMachine,run completed
4.503,1.231,Mainline,Ending state machine pass
4.505,1.896,Mainline,Begining state machine pass
4.506,1.358,StateMachine,before if(conditionsToCheck
4.507,1.333,StateMachine,before this.everyTime
4.510,2.386,StateMachine,after this.everyTime
4.510,0.606,StateMachine,run completed
4.511,0.723,Mainline,Ending state machine pass
4.512,0.485,Mainline,Begining state machine pass
4.512,0.549,StateMachine,before if(conditionsToCheck
4.513,0.476,StateMachine,before this.everyTime
4.514,0.933,StateMachine,after this.everyTime
4.514,0.532,StateMachine,run completed
4.515,1.056,Mainline,Ending state machine pass
4.516,0.461,Mainline,Begining state machine pass
4.516,0.466,StateMachine,before if(conditionsToCheck
4.517,1.178,StateMachine,before this.everyTime
4.518,0.615,StateMachine,after this.everyTime
4.519,0.877,StateMachine,run completed
4.520,0.970,Mainline,Ending state machine pass
4.520,0.449,Mainline,Begining state machine pass
4.521,0.394,StateMachine,before if(conditionsToCheck
4.521,0.435,StateMachine,before this.everyTime
4.522,1.234,StateMachine,after this.everyTime
4.523,0.497,StateMachine,run completed
4.524,1.190,Mainline,Ending state machine pass
4.525,0.948,Mainline,Begining state machine pass
4.526,0.969,StateMachine,before if(conditionsToCheck
4.526,0.568,StateMachine,before this.everyTime
4.527,0.421,StateMachine,after this.everyTime
4.527,0.461,StateMachine,run completed
4.528,0.425,Mainline,Ending state machine pass
4.528,0.422,Mainline,Begining state machine pass
4.528,0.345,StateMachine,before if(conditionsToCheck
4.529,0.874,StateMachine,before this.everyTime
4.530,0.521,StateMachine,after this.everyTime
4.530,0.408,StateMachine,run completed
4.531,0.338,Mainline,Ending state machine pass
4.531,0.367,Mainline,Begining state machine pass
4.532,0.838,StateMachine,before if(conditionsToCheck
4.532,0.520,StateMachine,before this.everyTime
4.533,0.821,StateMachine,after this.everyTime
4.534,0.474,StateMachine,run completed
4.534,0.442,Mainline,Ending state machine pass
4.535,0.780,Mainline,Begining state machine pass
4.535,0.493,StateMachine,before if(conditionsToCheck
4.536,0.519,StateMachine,before this.everyTime
4.536,0.437,StateMachine,after this.everyTime
4.537,0.340,StateMachine,run completed
4.537,0.360,Mainline,Ending state machine pass
4.537,0.391,Mainline,Begining state machine pass
4.538,0.513,StateMachine,before if(conditionsToCheck
4.538,0.548,StateMachine,before this.everyTime
4.539,0.442,StateMachine,after this.everyTime
4.539,0.420,StateMachine,run completed
4.540,0.422,Mainline,Ending state machine pass
4.540,0.509,Mainline,Begining state machine pass
4.541,0.374,StateMachine,before if(conditionsToCheck
4.541,0.471,StateMachine,before this.everyTime
4.541,0.409,StateMachine,after this.everyTime
4.542,0.461,StateMachine,run completed
4.542,0.411,Mainline,Ending state machine pass
4.543,0.478,Mainline,Begining state machine pass
4.543,0.466,StateMachine,before if(conditionsToCheck
4.544,0.445,StateMachine,before this.everyTime
4.544,0.381,StateMachine,after this.everyTime
4.545,0.422,StateMachine,run completed
4.545,0.404,Mainline,Ending state machine pass
4.545,0.485,Mainline,Begining state machine pass
4.546,0.390,StateMachine,before if(conditionsToCheck
4.546,0.455,StateMachine,before this.everyTime
4.547,0.487,StateMachine,after this.everyTime
4.547,0.450,StateMachine,run completed
4.548,0.357,Mainline,Ending state machine pass
4.548,0.353,Mainline,Begining state machine pass
4.548,0.410,StateMachine,before if(conditionsToCheck
4.549,0.516,StateMachine,before this.everyTime
4.549,0.430,StateMachine,after this.everyTime
4.550,0.343,StateMachine,run completed
4.550,0.349,Mainline,Ending state machine pass
4.550,0.369,Mainline,Begining state machine pass
4.551,0.409,StateMachine,before if(conditionsToCheck
4.551,0.485,StateMachine,before this.everyTime
4.552,0.543,StateMachine,after this.everyTime
4.552,0.477,StateMachine,run completed
4.553,0.364,Mainline,Ending state machine pass
4.553,0.355,Mainline,Begining state machine pass
4.553,0.399,StateMachine,before if(conditionsToCheck
4.554,0.484,StateMachine,before this.everyTime
4.554,0.368,StateMachine,after this.everyTime
4.555,0.354,StateMachine,run completed
4.555,0.313,Mainline,Ending state machine pass
4.555,0.341,Mainline,Begining state machine pass
4.556,0.438,StateMachine,before if(conditionsToCheck
4.556,0.487,StateMachine,before this.everyTime
4.557,0.384,StateMachine,after this.everyTime
4.557,0.350,StateMachine,run completed
4.557,0.390,Mainline,Ending state machine pass
4.558,0.741,Mainline,Begining state machine pass
4.558,0.431,StateMachine,before if(conditionsToCheck
4.559,0.462,StateMachine,before this.everyTime
4.559,0.426,StateMachine,after this.everyTime
4.560,0.444,StateMachine,run completed
4.560,0.385,Mainline,Ending state machine pass
4.561,0.382,Mainline,Begining state machine pass
4.561,0.374,StateMachine,before if(conditionsToCheck
4.561,0.480,StateMachine,before this.everyTime
4.562,0.563,StateMachine,after this.everyTime
4.563,0.740,StateMachine,run completed
4.563,0.441,Mainline,Ending state machine pass
4.564,0.398,Mainline,Begining state machine pass
4.564,0.389,StateMachine,before if(conditionsToCheck
4.564,0.391,StateMachine,before this.everyTime
4.565,0.356,StateMachine,after this.everyTime
4.565,0.408,StateMachine,run completed
4.566,0.469,Mainline,Ending state machine pass
4.566,0.444,Mainline,Begining state machine pass
4.566,0.403,StateMachine,before if(conditionsToCheck
4.567,0.481,StateMachine,before this.everyTime
4.568,0.848,StateMachine,after this.everyTime
4.568,0.437,StateMachine,run completed
4.569,0.355,Mainline,Ending state machine pass
4.569,0.359,Mainline,Begining state machine pass
4.569,0.475,StateMachine,before if(conditionsToCheck
4.570,0.549,StateMachine,before this.everyTime
4.570,0.440,StateMachine,after this.everyTime
4.571,0.386,StateMachine,run completed
4.571,0.406,Mainline,Ending state machine pass
4.572,0.723,Mainline,Begining state machine pass
4.572,0.551,StateMachine,before if(conditionsToCheck
4.573,0.534,StateMachine,before this.everyTime
4.573,0.508,StateMachine,after this.everyTime
4.574,0.436,StateMachine,run completed
4.574,0.404,Mainline,Ending state machine pass
4.575,0.349,Mainline,Begining state machine pass
4.575,0.407,StateMachine,before if(conditionsToCheck
4.576,0.511,StateMachine,before this.everyTime
4.576,0.508,StateMachine,after this.everyTime
4.576,0.387,StateMachine,run completed
4.577,0.381,Mainline,Ending state machine pass
4.577,0.436,Mainline,Begining state machine pass
4.578,0.493,StateMachine,before if(conditionsToCheck
4.578,0.544,StateMachine,before this.everyTime
4.579,0.400,StateMachine,after this.everyTime
4.579,0.413,StateMachine,run completed
4.580,0.437,Mainline,Ending state machine pass
4.580,0.438,Mainline,Begining state machine pass
4.580,0.428,StateMachine,before if(conditionsToCheck
4.581,0.540,StateMachine,before this.everyTime
4.581,0.419,StateMachine,after this.everyTime
4.582,0.520,StateMachine,run completed
4.582,0.349,Mainline,Ending state machine pass
4.583,0.301,Mainline,Begining state machine pass
4.583,0.351,StateMachine,before if(conditionsToCheck
4.583,0.467,StateMachine,before this.everyTime
4.584,0.458,StateMachine,after this.everyTime
4.584,0.400,StateMachine,run completed
4.585,0.319,Mainline,Ending state machine pass
4.585,0.331,Mainline,Begining state machine pass
4.586,0.724,StateMachine,before if(conditionsToCheck
4.586,0.779,StateMachine,before this.everyTime
4.587,0.756,StateMachine,after this.everyTime
4.588,0.422,StateMachine,run completed
4.588,0.482,Mainline,Ending state machine pass
4.588,0.363,Mainline,Begining state machine pass
4.589,0.365,StateMachine,before if(conditionsToCheck
4.589,0.491,StateMachine,before this.everyTime
4.590,0.444,StateMachine,after this.everyTime
4.590,0.573,StateMachine,run completed
4.591,0.403,Mainline,Ending state machine pass
4.591,0.456,Mainline,Begining state machine pass
4.592,0.502,StateMachine,before if(conditionsToCheck
4.592,0.629,StateMachine,before this.everyTime
4.593,0.812,StateMachine,after this.everyTime
4.594,0.478,StateMachine,run completed
4.594,0.445,Mainline,Ending state machine pass
4.594,0.482,Mainline,Begining state machine pass
4.595,0.518,StateMachine,before if(conditionsToCheck
4.596,0.973,StateMachine,before this.everyTime
4.596,0.435,StateMachine,after this.everyTime
4.597,0.487,StateMachine,run completed
4.597,0.394,Mainline,Ending state machine pass
4.598,0.369,Mainline,Begining state machine pass
4.598,0.430,StateMachine,before if(conditionsToCheck
4.599,0.490,StateMachine,before this.everyTime
4.599,0.718,StateMachine,after this.everyTime
4.600,0.458,StateMachine,run completed
4.600,0.466,Mainline,Ending state machine pass
4.601,0.410,Mainline,Begining state machine pass
4.601,0.422,StateMachine,before if(conditionsToCheck
4.602,0.939,StateMachine,before this.everyTime
4.602,0.477,StateMachine,after this.everyTime
4.603,0.390,StateMachine,run completed
4.603,0.389,Mainline,Ending state machine pass
4.604,0.422,Mainline,Begining state machine pass
4.604,0.442,StateMachine,before if(conditionsToCheck
4.605,0.481,StateMachine,before this.everyTime
4.605,0.484,StateMachine,after this.everyTime
4.606,0.445,StateMachine,run completed
4.606,0.453,Mainline,Ending state machine pass
4.606,0.438,Mainline,Begining state machine pass
4.607,0.461,StateMachine,before if(conditionsToCheck
4.607,0.529,StateMachine,before this.everyTime
4.608,0.404,StateMachine,after this.everyTime
4.608,0.392,StateMachine,run completed
4.609,0.361,Mainline,Ending state machine pass
4.609,0.342,Mainline,Begining state machine pass
4.609,0.430,StateMachine,before if(conditionsToCheck
4.610,0.506,StateMachine,before this.everyTime
4.610,0.436,StateMachine,after this.everyTime
4.611,0.396,StateMachine,run completed
4.612,1.382,Mainline,Ending state machine pass
4.612,0.451,Mainline,Begining state machine pass
4.613,0.495,StateMachine,before if(conditionsToCheck
4.613,0.459,StateMachine,before this.everyTime
4.614,0.402,StateMachine,after this.everyTime
4.614,0.523,StateMachine,run completed
4.615,0.463,Mainline,Ending state machine pass
4.615,0.405,Mainline,Begining state machine pass
4.616,0.373,StateMachine,before if(conditionsToCheck
4.616,0.505,StateMachine,before this.everyTime
4.617,0.435,StateMachine,after this.everyTime
4.617,0.446,StateMachine,run completed
4.617,0.388,Mainline,Ending state machine pass
4.618,0.419,Mainline,Begining state machine pass
4.619,0.832,StateMachine,before if(conditionsToCheck
4.620,0.961,StateMachine,before this.everyTime
4.620,0.437,StateMachine,after this.everyTime
4.620,0.400,StateMachine,run completed
4.621,0.358,Mainline,Ending state machine pass
4.621,0.392,Mainline,Begining state machine pass
4.622,0.600,StateMachine,before if(conditionsToCheck
4.622,0.559,StateMachine,before this.everyTime
4.623,0.480,StateMachine,after this.everyTime
4.623,0.468,StateMachine,run completed
4.624,0.385,Mainline,Ending state machine pass
4.624,0.407,Mainline,Begining state machine pass
4.625,0.432,StateMachine,before if(conditionsToCheck
4.625,0.605,StateMachine,before this.everyTime
4.626,0.423,StateMachine,after this.everyTime
4.626,0.409,StateMachine,run completed
4.626,0.450,Mainline,Ending state machine pass
4.627,0.465,Mainline,Begining state machine pass
4.627,0.428,StateMachine,before if(conditionsToCheck
4.628,0.428,StateMachine,before this.everyTime
4.628,0.398,StateMachine,after this.everyTime
4.629,0.383,StateMachine,run completed
4.629,0.376,Mainline,Ending state machine pass
4.629,0.385,Mainline,Begining state machine pass
4.630,0.796,StateMachine,before if(conditionsToCheck
4.631,0.529,StateMachine,before this.everyTime
4.631,0.455,StateMachine,after this.everyTime
4.632,0.480,StateMachine,run completed
4.632,0.475,Mainline,Ending state machine pass
4.632,0.436,Mainline,Begining state machine pass
4.633,0.683,StateMachine,before if(conditionsToCheck
4.634,0.594,StateMachine,before this.everyTime
4.634,0.518,StateMachine,after this.everyTime
4.635,0.449,StateMachine,run completed
4.636,0.870,Mainline,Ending state machine pass
4.636,0.425,Mainline,Begining state machine pass
4.636,0.434,StateMachine,before if(conditionsToCheck
4.637,0.473,StateMachine,before this.everyTime
4.637,0.561,StateMachine,after this.everyTime
4.638,0.540,StateMachine,run completed
4.639,0.651,Mainline,Ending state machine pass
4.639,0.538,Mainline,Begining state machine pass
4.640,0.640,StateMachine,before if(conditionsToCheck
4.640,0.607,StateMachine,before this.everyTime
4.641,0.620,StateMachine,after this.everyTime
4.641,0.424,StateMachine,run completed
4.642,0.661,Mainline,Ending state machine pass
4.642,0.358,Mainline,Begining state machine pass
4.643,0.495,StateMachine,before if(conditionsToCheck
4.643,0.483,StateMachine,before this.everyTime
4.644,0.556,StateMachine,after this.everyTime
4.644,0.407,StateMachine,run completed
4.645,0.707,Mainline,Ending state machine pass
4.646,0.447,Mainline,Begining state machine pass
4.646,0.656,StateMachine,before if(conditionsToCheck
4.647,0.441,StateMachine,before this.everyTime
4.648,1.074,StateMachine,after this.everyTime
4.648,0.498,StateMachine,run completed
4.649,0.583,Mainline,Ending state machine pass
4.649,0.453,Mainline,Begining state machine pass
4.650,1.008,StateMachine,before if(conditionsToCheck
4.651,0.521,StateMachine,before this.everyTime
4.651,0.601,StateMachine,after this.everyTime
4.652,0.522,StateMachine,run completed
4.653,0.618,Mainline,Ending state machine pass
4.653,0.442,Mainline,Begining state machine pass
4.654,0.714,StateMachine,before if(conditionsToCheck
4.656,2.530,StateMachine,before this.everyTime
4.657,0.951,StateMachine,after this.everyTime
4.658,0.516,StateMachine,run completed
4.658,0.736,Mainline,Ending state machine pass
4.660,1.111,Mainline,Begining state machine pass
4.660,0.639,StateMachine,before if(conditionsToCheck
4.662,1.734,StateMachine,before this.everyTime
4.664,1.609,StateMachine,after this.everyTime
4.664,0.575,StateMachine,run completed
4.665,0.985,Mainline,Ending state machine pass
